id,case_number,team_id,team_name,owner_id,first_name,last_name,owner_name,priority,status,country,subtype_name,time_created,time_first_touched (mins),time_last_closed,time_to_close (day),source,phase,result,investigation_id,total_assets,victim_count,bad_actor_count,disabled_count,monitoring_count,deleted_count
1750,1511,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,Russia,malware,6/2/2019,350.00,6/4/2019,2.00,Industry Partners,1,triage,C2022,6106,4414,1692,32,1316,263
2920,3729,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,human exploitation,5/1/2019,636.00,5/11/2019,10.00,Discovery,2,investigating,C2678,4704,509,4195,189,1126,1650
2519,1004,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Open,Russia,hackers,7/26/2019,"1,124.00",8/12/2019,17.00,Government Partners,3,passed to another team,C1166,226,14,212,153,15,32
2032,2213,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,hackers,9/26/2019,"1,316.00",10/1/2019,5.00,Leads,2,investigating,C1250,6677,6366,311,142,122,44
2270,1792,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Urgent,Open,Russia,hackers,4/15/2019,360.00,5/6/2019,21.00,Leads,4,enforced,C2237,6794,4774,2020,745,664,401
880,3920,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Iraq,malware,9/16/2019,699.00,10/5/2019,19.00,News,4,enforced,C2223,4525,4299,226,164,9,11
445,1273,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,Iraq,hackers,6/11/2019,142.00,6/23/2019,12.00,Industry Partners,1,triage,C2394,2148,350,1798,1778,15,4
2227,4585,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,China,espionage,3/11/2020,104.00,3/21/2020,10.00,News,3,passed to another team,C1020,8843,2895,5948,3450,2411,46
2252,4857,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,Russia,human exploitation,2/7/2020,553.00,3/1/2020,23.00,Government Partners,1,triage,C2892,6152,4829,1323,1071,21,193
2654,2188,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,Iraq,espionage,5/20/2019,71.00,5/28/2019,8.00,Leads,4,enforced,C1350,5070,1287,3783,3105,82,380
1124,1364,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,Russia,hackers,4/14/2019,461.00,5/13/2019,29.00,Industry Partners,3,passed to another team,C1795,789,170,619,609,4,5
2426,2812,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,China,hackers,1/19/2019,752.00,1/24/2019,5.00,News,1,triage,C2044,3222,2457,765,320,185,213
2669,1261,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,Russia,malware,11/25/2019,826.00,12/21/2019,26.00,Leads,4,enforced,C2141,5628,4240,1388,229,217,449
2636,1593,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,Iraq,hackers,6/23/2019,64.00,6/24/2019,1.00,Discovery,1,triage,C1282,6382,3268,3114,1572,928,430
2181,3476,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Closed,Iraq,espionage,3/27/2020,128.00,4/18/2020,22.00,Leads,1,triage,C2433,1576,1425,151,121,23,4
2645,4772,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Open,United States,espionage,7/26/2019,323.00,7/28/2019,2.00,News,2,investigating,C1734,2546,1974,572,228,116,195
87,4926,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Closed,Iraq,hackers,9/25/2019,156.00,10/24/2019,29.00,Leads,2,investigating,C1979,9606,5710,3896,424,2676,543
1908,4426,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,China,child safety,9/17/2019,620.00,9/29/2019,12.00,Industry Partners,3,passed to another team,C2195,7135,1140,5995,3806,1114,18
134,4885,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Closed,Russia,dangerous actors,9/20/2019,566.00,9/23/2019,3.00,News,3,passed to another team,C2675,2638,151,2487,1298,121,835
724,2209,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Open,China,dangerous actors,8/11/2019,"1,049.00",8/23/2019,12.00,Leads,2,investigating,C1679,6545,3641,2904,1670,898,312
2723,2569,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,China,dangerous actors,10/11/2019,"1,369.00",10/18/2019,7.00,News,3,passed to another team,C1475,9996,653,9343,3498,3244,459
2606,1458,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Closed,Iraq,dangerous actors,1/20/2019,577.00,2/15/2019,26.00,Government Partners,2,investigating,C1240,9225,2949,6276,5898,12,321
173,4633,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Low,Closed,Russia,dangerous actors,6/21/2019,333.00,7/17/2019,26.00,Government Partners,2,investigating,C1432,9608,1432,8176,5674,1904,234
942,3427,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,United States,dangerous actors,4/2/2020,806.00,4/13/2020,11.00,Government Partners,3,passed to another team,C2439,3634,3510,124,48,67,5
1361,4301,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Low,Open,Iraq,malware,11/29/2019,"1,115.00",12/25/2019,26.00,Government Partners,3,passed to another team,C2945,7569,3921,3648,1001,79,1131
2949,1408,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,child safety,6/25/2019,228.00,7/15/2019,20.00,Government Partners,2,investigating,C1449,5530,4706,824,70,539,50
1595,3638,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,United States,espionage,1/9/2019,594.00,1/29/2019,20.00,Discovery,3,passed to another team,C2202,1923,1317,606,342,82,163
389,4348,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,Russia,human exploitation,6/12/2019,783.00,7/7/2019,25.00,Government Partners,2,investigating,C2155,5663,4018,1645,495,521,528
2929,3629,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,United States,human exploitation,4/7/2019,258.00,4/29/2019,22.00,Leads,1,triage,C1021,6168,1933,4235,122,3635,95
2961,4493,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Open,United States,malware,4/25/2019,115.00,5/7/2019,12.00,Discovery,3,passed to another team,C2053,2043,424,1619,17,120,1284
1613,3627,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,China,dangerous actors,4/14/2020,620.00,5/6/2020,22.00,Industry Partners,3,passed to another team,C2794,4445,2146,2299,958,898,403
1152,1190,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,Russia,hackers,3/26/2020,308.00,4/23/2020,28.00,News,4,enforced,C1634,3596,618,2978,638,548,1115
2830,2976,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,United States,child safety,3/23/2020,103.00,4/13/2020,21.00,Industry Partners,2,investigating,C2442,2566,1659,907,825,71,5
2633,3401,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Open,Russia,child safety,6/24/2019,144.00,7/8/2019,14.00,Industry Partners,1,triage,C2644,521,33,488,120,17,318
2385,1670,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,Russia,malware,12/29/2019,330.00,1/10/2020,12.00,News,2,investigating,C1721,7529,6101,1428,794,231,367
2345,1449,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,Russia,malware,7/20/2019,378.00,8/6/2019,17.00,Government Partners,1,triage,C1972,1397,1377,20,16,3,0
2879,4695,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Closed,China,dangerous actors,6/1/2019,767.00,6/19/2019,18.00,Government Partners,2,investigating,C1184,4515,1651,2864,624,2220,11
1271,3583,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Open,United States,human exploitation,3/22/2020,"1,215.00",4/21/2020,30.00,Industry Partners,3,passed to another team,C1050,6717,4456,2261,2053,124,62
1233,2544,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,Iraq,human exploitation,5/27/2019,652.00,6/11/2019,15.00,Government Partners,3,passed to another team,C2351,1023,152,871,490,335,31
2716,2540,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Low,Closed,Iraq,human exploitation,5/5/2019,620.00,5/6/2019,1.00,News,4,enforced,C2769,7774,369,7405,6006,772,367
1924,3583,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,China,malware,1/19/2019,454.00,2/4/2019,16.00,Leads,2,investigating,C1555,2760,1162,1598,1105,389,19
1932,4410,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Closed,Russia,human exploitation,6/19/2019,426.00,7/7/2019,18.00,Government Partners,1,triage,C1780,4804,1722,3082,107,754,1092
1098,2765,345,FBI,16484,Davon,Weber,Davon Weber,Low,Open,United States,malware,9/10/2019,811.00,9/26/2019,16.00,Leads,4,enforced,C2133,2469,2244,225,167,24,30
974,3200,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,United States,espionage,5/3/2019,513.00,5/17/2019,14.00,Industry Partners,4,enforced,C1515,6101,2221,3880,1129,570,158
920,1108,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,Iraq,child safety,1/17/2020,891.00,1/28/2020,11.00,News,4,enforced,C2770,7324,6636,688,679,0,3
281,1637,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,China,espionage,2/14/2020,945.00,2/21/2020,7.00,Government Partners,1,triage,C2471,8031,7243,788,318,397,19
2349,1860,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,United States,malware,4/16/2020,863.00,4/26/2020,10.00,Industry Partners,4,enforced,C2487,162,123,39,33,3,1
156,3630,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Closed,Russia,human exploitation,1/30/2019,"1,048.00",2/28/2019,29.00,News,1,triage,C1815,4057,3214,843,41,659,107
2386,1780,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,China,human exploitation,10/4/2019,100.00,10/30/2019,26.00,Government Partners,3,passed to another team,C2656,7923,2067,5856,3174,750,1128
807,3480,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Closed,Iraq,child safety,4/11/2020,82.00,4/16/2020,5.00,Industry Partners,1,triage,C1901,2619,1515,1104,574,71,145
1059,4262,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,United States,child safety,2/13/2019,"1,343.00",2/18/2019,5.00,Government Partners,1,triage,C1268,8838,3403,5435,1755,2600,392
2157,4348,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Closed,United States,espionage,3/20/2019,811.00,4/3/2019,14.00,Government Partners,1,triage,C1784,7777,3751,4026,9,3111,656
817,4576,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Open,Russia,espionage,1/6/2020,"1,204.00",1/15/2020,9.00,Discovery,2,investigating,C1195,8036,871,7165,1824,5220,61
196,1728,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,malware,7/20/2019,628.00,7/26/2019,6.00,Government Partners,1,triage,C2811,837,367,470,259,36,119
876,1219,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,United States,human exploitation,12/21/2019,179.00,1/9/2020,19.00,Government Partners,1,triage,C2094,4132,1447,2685,286,652,1469
180,2876,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,Russia,human exploitation,9/27/2019,575.00,10/22/2019,25.00,News,1,triage,C2169,6385,3733,2652,2365,106,151
1710,2803,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Open,Iraq,espionage,5/18/2019,317.00,6/2/2019,15.00,Industry Partners,3,passed to another team,C2805,7416,2628,4788,337,2898,151
697,1482,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Open,Iraq,hackers,8/26/2019,520.00,8/30/2019,4.00,Government Partners,1,triage,C2022,7394,3826,3568,18,2918,444
2576,2210,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Iraq,hackers,6/9/2019,365.00,6/17/2019,8.00,Government Partners,3,passed to another team,C1312,3550,1719,1831,503,338,525
1103,3618,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,China,hackers,1/9/2020,37.00,1/29/2020,20.00,Discovery,2,investigating,C2532,5592,3146,2446,217,276,752
1451,2500,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Closed,Russia,hackers,8/23/2019,939.00,9/5/2019,13.00,Discovery,4,enforced,C1495,3609,2335,1274,1070,21,54
632,4435,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Open,Russia,malware,1/21/2020,"1,371.00",1/31/2020,10.00,News,1,triage,C1188,3298,325,2973,2062,235,142
2289,3530,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,China,malware,1/14/2020,239.00,1/28/2020,14.00,Government Partners,2,investigating,C1881,6326,4019,2307,1286,422,449
1835,3668,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,Iraq,espionage,4/22/2019,"1,372.00",5/16/2019,24.00,Discovery,2,investigating,C1173,2686,782,1904,971,728,9
1314,2206,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,China,espionage,11/2/2019,656.00,11/17/2019,15.00,Industry Partners,2,investigating,C1333,2975,65,2910,1431,242,926
1655,1038,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Closed,United States,malware,1/18/2019,120.00,2/9/2019,22.00,News,2,investigating,C1848,8361,6877,1484,33,475,272
2316,2125,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,Russia,dangerous actors,7/27/2019,990.00,8/11/2019,15.00,Government Partners,3,passed to another team,C2006,1776,1620,156,155,1,0
2405,3815,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Closed,China,espionage,1/5/2020,742.00,1/14/2020,9.00,Government Partners,1,triage,C2391,7380,7098,282,123,86,27
386,1885,345,FBI,16484,Davon,Weber,Davon Weber,High,Closed,United States,human exploitation,3/16/2020,354.00,4/9/2020,24.00,Discovery,4,enforced,C2013,4179,2407,1772,1561,108,46
1131,4504,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,Iraq,espionage,6/17/2019,680.00,6/27/2019,10.00,News,3,passed to another team,C2413,7005,4531,2474,41,488,887
1308,1181,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Closed,United States,malware,8/16/2019,988.00,8/27/2019,11.00,Government Partners,3,passed to another team,C1049,4513,2505,2008,1986,3,14
30,3595,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,espionage,2/15/2019,709.00,2/25/2019,10.00,Industry Partners,2,investigating,C1116,7545,5272,2273,279,1647,14
132,1803,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Closed,Russia,hackers,7/13/2019,391.00,8/5/2019,23.00,Industry Partners,3,passed to another team,C1742,1913,594,1319,604,368,321
2903,2210,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Closed,Iraq,child safety,2/20/2019,309.00,3/10/2019,18.00,Industry Partners,3,passed to another team,C2237,7061,3297,3764,2047,449,376
409,2591,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,United States,hackers,9/13/2019,"1,370.00",10/6/2019,23.00,News,1,triage,C1906,573,227,346,118,29,154
553,4033,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,Iraq,child safety,10/7/2019,677.00,10/22/2019,15.00,News,3,passed to another team,C2057,1592,1141,451,214,108,120
845,1316,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,United States,human exploitation,9/26/2019,"1,183.00",9/30/2019,4.00,Industry Partners,1,triage,C1161,6780,5882,898,222,607,19
1891,3988,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,Iraq,dangerous actors,1/15/2020,217.00,1/16/2020,1.00,Discovery,3,passed to another team,C2944,6442,3205,3237,257,2719,192
1777,4122,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,Russia,espionage,4/27/2020,900.00,5/26/2020,29.00,Government Partners,1,triage,C1820,97,45,52,13,3,29
1529,1591,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,Iraq,dangerous actors,2/7/2020,637.00,2/29/2020,22.00,Government Partners,1,triage,C1989,4452,3469,983,635,96,112
2053,4827,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,dangerous actors,4/3/2019,565.00,4/30/2019,27.00,Government Partners,3,passed to another team,C2543,8460,6203,2257,1113,61,303
1342,3615,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Low,Open,China,hackers,3/23/2019,455.00,3/31/2019,8.00,Discovery,1,triage,C1844,8827,3166,5661,202,4816,404
1666,4005,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Open,Russia,espionage,7/8/2019,820.00,7/23/2019,15.00,Discovery,2,investigating,C2448,5087,3335,1752,1432,199,105
1868,3823,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,United States,child safety,2/11/2019,"1,229.00",2/16/2019,5.00,News,3,passed to another team,C2092,8240,5897,2343,1001,189,755
412,3551,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,United States,dangerous actors,6/1/2019,127.00,6/27/2019,26.00,Industry Partners,4,enforced,C2131,1898,1216,682,500,81,30
1122,3989,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Open,China,hackers,10/4/2019,103.00,10/16/2019,12.00,Leads,3,passed to another team,C2461,3958,693,3265,297,1949,987
1994,2569,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Closed,Russia,malware,1/9/2020,12.00,2/8/2020,30.00,Industry Partners,1,triage,C2850,7969,4491,3478,1311,1892,16
1248,3378,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,China,malware,1/26/2019,779.00,2/7/2019,12.00,Leads,3,passed to another team,C1852,2818,2086,732,291,277,142
2401,3316,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,Iraq,malware,9/8/2019,"1,050.00",9/17/2019,9.00,News,1,triage,C2179,3630,1116,2514,2443,25,8
1286,3585,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,Iraq,hackers,3/22/2020,"1,246.00",4/9/2020,18.00,News,1,triage,C2906,5972,5355,617,117,426,37
1026,3706,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Open,United States,espionage,4/30/2020,"1,145.00",5/19/2020,19.00,Government Partners,2,investigating,C2080,3958,1962,1996,1715,254,25
1565,4257,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,Iraq,dangerous actors,9/27/2019,489.00,10/10/2019,13.00,Industry Partners,3,passed to another team,C1424,7342,2778,4564,1700,156,1789
514,2213,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,China,human exploitation,2/15/2019,81.00,3/6/2019,19.00,Government Partners,1,triage,C2934,4492,1642,2850,346,2058,152
1165,2152,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Closed,Russia,human exploitation,9/6/2019,284.00,9/25/2019,19.00,Leads,1,triage,C2217,8339,4017,4322,3792,370,103
491,2129,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Open,Russia,child safety,9/18/2019,106.00,10/2/2019,14.00,News,3,passed to another team,C1019,4552,1862,2690,2504,43,86
2456,2594,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,Iraq,malware,2/22/2019,111.00,3/9/2019,15.00,Government Partners,3,passed to another team,C1117,9526,8216,1310,551,74,59
374,3763,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,Iraq,child safety,9/30/2019,7.00,10/21/2019,21.00,Leads,4,enforced,C1664,6024,1874,4150,3474,676,0
1455,1032,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Closed,Russia,espionage,3/13/2019,191.00,3/25/2019,12.00,Leads,4,enforced,C1584,1854,1008,846,364,169,271
1096,3767,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,Russia,hackers,4/16/2019,"1,205.00",4/19/2019,3.00,Leads,4,enforced,C2216,1883,38,1845,966,754,2
1413,3734,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Closed,United States,malware,7/8/2019,508.00,7/17/2019,9.00,Leads,1,triage,C1122,3651,3527,124,94,27,2
1498,1133,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,United States,espionage,9/29/2019,"1,162.00",10/10/2019,11.00,Government Partners,2,investigating,C1661,4104,2389,1715,716,782,199
300,4054,123,CIA,18341,Josie,Mosley,Josie Mosley,Urgent,Open,Russia,hackers,9/7/2019,498.00,9/22/2019,15.00,Government Partners,4,enforced,C1877,7728,4295,3433,2649,278,89
2999,2077,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Open,Iraq,child safety,7/22/2019,936.00,7/29/2019,7.00,News,4,enforced,C1614,2826,1747,1079,441,324,157
199,4017,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Closed,Russia,human exploitation,5/1/2020,378.00,5/18/2020,17.00,Government Partners,3,passed to another team,C1567,5862,2232,3630,665,1429,1044
1144,2007,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,United States,espionage,4/26/2020,672.00,5/9/2020,13.00,Discovery,4,enforced,C1059,9921,4049,5872,2913,1953,1004
992,4642,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Low,Closed,Russia,malware,9/19/2019,995.00,9/21/2019,2.00,News,3,passed to another team,C2854,8072,5916,2156,1201,441,432
2423,2705,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Open,Russia,child safety,3/2/2020,"1,260.00",3/19/2020,17.00,News,4,enforced,C1269,828,132,696,47,96,329
1211,3446,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Open,United States,malware,8/31/2019,"1,258.00",9/2/2019,2.00,News,4,enforced,C2488,1318,1195,123,38,38,38
2858,1820,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,United States,dangerous actors,6/21/2019,"1,121.00",7/14/2019,23.00,Leads,4,enforced,C1344,9800,8947,853,704,15,72
1865,1612,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Closed,Iraq,human exploitation,4/12/2020,446.00,4/15/2020,3.00,Industry Partners,2,investigating,C1040,9602,2555,7047,6305,728,12
106,4570,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Open,Iraq,human exploitation,8/6/2019,137.00,8/14/2019,8.00,Discovery,3,passed to another team,C1407,7777,780,6997,5966,266,742
1064,4246,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,Iraq,human exploitation,7/23/2019,"1,307.00",8/14/2019,22.00,Government Partners,4,enforced,C1434,3250,2963,287,206,56,5
2038,3425,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,Iraq,hackers,5/22/2019,"1,347.00",6/2/2019,11.00,News,4,enforced,C2426,7474,437,7037,4107,2660,161
1048,4042,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,China,dangerous actors,1/6/2020,143.00,2/5/2020,30.00,News,3,passed to another team,C2335,9220,6189,3031,301,2533,152
847,3389,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Open,China,human exploitation,3/31/2020,440.00,4/28/2020,28.00,Government Partners,3,passed to another team,C1528,3034,12,3022,516,958,253
39,2393,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Closed,United States,malware,5/23/2019,345.00,6/20/2019,28.00,Leads,1,triage,C1072,2953,2256,697,310,323,32
1915,3604,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,China,espionage,9/20/2019,111.00,10/7/2019,17.00,Government Partners,3,passed to another team,C1289,9920,4063,5857,1669,3668,371
1116,4685,123,CIA,18341,Josie,Mosley,Josie Mosley,Low,Closed,Iraq,dangerous actors,5/11/2019,803.00,6/7/2019,27.00,News,2,investigating,C2143,4178,2637,1541,857,424,58
2849,3552,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,United States,child safety,6/8/2019,603.00,6/15/2019,7.00,Discovery,3,passed to another team,C1636,6235,2606,3629,889,2226,276
99,2260,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Closed,Russia,malware,1/6/2019,574.00,1/26/2019,20.00,News,4,enforced,C2360,4943,885,4058,1838,79,1571
2989,1405,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,United States,child safety,9/13/2019,811.00,10/9/2019,26.00,Government Partners,1,triage,C2400,5830,2172,3658,1971,491,550
203,1601,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Closed,China,human exploitation,11/24/2019,"1,155.00",11/30/2019,6.00,News,4,enforced,C2055,1612,1388,224,56,121,36
79,2395,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Open,China,child safety,10/8/2019,370.00,10/25/2019,17.00,Leads,3,passed to another team,C2128,1932,1268,664,533,4,118
1999,2822,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Open,Russia,human exploitation,10/5/2019,"1,088.00",10/6/2019,1.00,News,4,enforced,C2665,803,582,221,156,47,17
18,1955,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Closed,United States,child safety,3/26/2019,901.00,4/8/2019,13.00,Industry Partners,1,triage,C2285,7457,3850,3607,2301,461,761
966,4965,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,dangerous actors,8/2/2019,377.00,8/21/2019,19.00,Industry Partners,3,passed to another team,C1925,8639,1779,6860,5082,693,926
2233,3139,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,United States,dangerous actors,7/12/2019,79.00,7/20/2019,8.00,News,3,passed to another team,C2410,8251,1057,7194,6468,545,39
1493,1220,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,United States,espionage,5/27/2019,590.00,6/20/2019,24.00,Leads,2,investigating,C2548,1806,88,1718,556,749,290
1183,4139,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Closed,Russia,dangerous actors,9/11/2019,"1,352.00",10/9/2019,28.00,Discovery,4,enforced,C1997,2176,1778,398,73,192,61
743,4472,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Closed,Russia,human exploitation,9/17/2019,940.00,10/2/2019,15.00,Leads,2,investigating,C1557,5857,2335,3522,1620,55,335
350,3090,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Closed,Iraq,malware,7/1/2019,394.00,7/3/2019,2.00,Discovery,1,triage,C1874,9225,5393,3832,3796,30,0
918,3995,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,Russia,human exploitation,2/26/2020,"1,131.00",3/12/2020,15.00,Government Partners,4,enforced,C1817,9814,7251,2563,1779,390,303
2074,3500,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Closed,Iraq,human exploitation,4/5/2019,195.00,4/22/2019,17.00,Discovery,4,enforced,C1548,5777,1070,4707,3430,1134,50
502,4336,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Closed,Iraq,espionage,1/7/2020,548.00,2/5/2020,29.00,News,2,investigating,C1173,3774,2374,1400,1274,104,0
1428,4210,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Open,Iraq,child safety,2/16/2019,"1,052.00",2/18/2019,2.00,News,3,passed to another team,C2518,419,82,337,79,170,68
