id,case_number,team_id,team_name,owner_id,first_name,last_name,owner_name,priority,status,country,subtype_name,time_created,time_first_touched (mins),time_last_closed,time_to_close (day),source,phase,result,investigation_id,total_assets,victim_count,bad_actor_count,disabled_count,monitoring_count,deleted_count
1218,2545,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Open,China,human exploitation,6/25/2020,380.00,7/6/2020,11.00,Government Partners,1,triage,C1871,171,20,151,134,7,0
2082,4496,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,Russia,hackers,6/25/2020,622.00,7/5/2020,10.00,Leads,1,triage,C2664,2286,1197,1089,653,131,231
2456,4064,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Urgent,Closed,Iraq,hackers,6/25/2020,113.00,6/26/2020,1.00,Leads,4,enforced,C1581,1389,1035,354,323,5,514
1452,2138,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,Russia,espionage,6/26/2020,440.00,7/23/2020,27.00,Industry Partners,4,enforced,C1409,3775,2883,892,509,287,64
1529,2591,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Open,United States,dangerous actors,6/26/2020,776.00,7/25/2020,29.00,Discovery,4,enforced,C1460,2084,2047,37,35,1,1
445,3277,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Closed,United States,malware,6/26/2020,81.00,7/23/2020,27.00,Leads,4,enforced,C1057,8361,8251,110,7,10,93
1068,4381,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Open,Russia,hackers,6/27/2020,161.00,7/1/2020,4.00,Leads,4,enforced,C1382,5842,4465,1377,478,35,319
704,2799,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,High,Open,Russia,child safety,6/27/2020,494.00,7/5/2020,8.00,Industry Partners,3,passed to another team,C1810,4839,2981,1858,1054,258,163
1931,2339,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Low,Closed,Iraq,hackers,6/27/2020,165.00,7/21/2020,24.00,Government Partners,1,triage,C2199,7019,4475,2544,2253,135,143
1837,1567,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,China,dangerous actors,6/28/2020,82.00,7/9/2020,11.00,Leads,2,investigating,C2588,9977,8291,1686,223,555,397
123,2358,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Open,China,human exploitation,6/29/2020,881.00,7/17/2020,18.00,Government Partners,3,passed to another team,C2079,437,107,330,184,177,5
2809,1423,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Open,Russia,child safety,6/30/2020,21.00,7/23/2020,23.00,Government Partners,1,triage,C2529,9713,2348,7365,6414,794,156
2884,1733,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,Iraq,child safety,7/1/2020,48.00,7/5/2020,4.00,Discovery,2,investigating,C1662,5615,313,5302,2145,2481,507
133,4747,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Open,Iraq,human exploitation,7/1/2020,872.00,7/20/2020,19.00,News,2,investigating,C2755,1424,874,550,314,110,681
167,1686,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,China,espionage,7/2/2020,384.00,7/11/2020,9.00,Discovery,3,passed to another team,C1240,279,86,193,138,8,1
663,4413,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,Iraq,espionage,7/2/2020,563.00,7/11/2020,9.00,Industry Partners,4,enforced,C1759,3012,1299,1713,711,833,135
1246,4902,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,hackers,7/3/2020,409.00,7/20/2020,17.00,Government Partners,3,passed to another team,C2534,261,7,254,77,172,0
2316,2125,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,Russia,dangerous actors,7/3/2020,448.00,7/23/2020,20.00,Government Partners,3,passed to another team,C2006,1776,1620,156,155,1,0
1519,2539,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Closed,Russia,child safety,7/3/2020,370.00,7/23/2020,20.00,Discovery,1,triage,C1240,367,202,165,117,13,159
2915,3434,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,Russia,espionage,7/3/2020,601.00,7/20/2020,17.00,Industry Partners,1,triage,C1039,4948,3681,1267,496,563,117
1342,1892,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,United States,hackers,7/4/2020,381.00,7/9/2020,5.00,Leads,4,enforced,C1370,7638,2700,4938,132,22,3054
1669,2465,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Mid,Closed,China,child safety,7/4/2020,"1,163.00",7/12/2020,8.00,Leads,2,investigating,C2549,814,721,93,57,18,18
828,1818,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Closed,China,dangerous actors,7/5/2020,363.00,7/7/2020,2.00,Discovery,4,enforced,C1425,132,94,38,6,24,3
142,2729,123,CIA,18341,Josie,Mosley,Josie Mosley,Low,Open,United States,hackers,7/6/2020,185.00,7/31/2020,25.00,Discovery,2,investigating,C2723,22,6,16,11,0,0
2060,3042,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Open,Russia,espionage,7/6/2020,29.00,7/31/2020,25.00,Leads,1,triage,C1797,1605,855,750,22,725,3
1708,1610,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Open,China,hackers,7/6/2020,82.00,7/7/2020,1.00,Leads,2,investigating,C2266,5429,287,5142,2646,524,1418
327,4929,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,China,hackers,7/7/2020,108.00,7/11/2020,4.00,News,1,triage,C1285,3716,2075,1641,1128,226,222
2157,4348,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Closed,United States,espionage,7/7/2020,811.00,8/4/2020,28.00,Government Partners,1,triage,C1784,7777,3751,4026,9,3111,656
1428,4210,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Open,Iraq,child safety,7/7/2020,"1,052.00",7/8/2020,1.00,News,3,passed to another team,C2518,419,82,337,79,170,68
1525,2107,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Open,China,child safety,7/8/2020,438.00,8/6/2020,29.00,Leads,3,passed to another team,C1799,3213,1995,1218,564,176,286
1775,1779,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,United States,human exploitation,7/8/2020,82.00,8/3/2020,26.00,Discovery,2,investigating,C1962,5602,4300,1302,427,35,695
808,3439,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,United States,dangerous actors,7/9/2020,135.00,7/19/2020,10.00,Discovery,2,investigating,C1252,1494,1214,280,92,24,191
2457,2605,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Open,China,human exploitation,7/9/2020,339.00,7/12/2020,3.00,Discovery,3,passed to another team,C2287,678,566,112,24,51,34
2866,3024,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Urgent,Open,Iraq,hackers,7/9/2020,99.00,7/10/2020,1.00,Industry Partners,1,triage,C2846,3784,2126,1658,818,0,369
734,1270,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Closed,Iraq,malware,7/9/2020,276.00,7/27/2020,18.00,Government Partners,1,triage,C1885,9174,7795,1379,929,425,8
2504,3970,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Open,China,espionage,7/10/2020,164.00,8/2/2020,23.00,Leads,1,triage,C1731,3669,2922,747,144,520,42
2517,1071,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,China,espionage,7/10/2020,746.00,8/5/2020,26.00,Leads,1,triage,C1393,3196,1536,1660,1418,22,36
2074,4161,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Open,China,hackers,7/10/2020,45.00,7/20/2020,10.00,Government Partners,1,triage,C2325,6672,2997,3675,2458,187,148
960,1840,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,China,child safety,7/11/2020,578.00,8/6/2020,26.00,Leads,4,enforced,C1862,1972,714,1258,431,738,39
2281,2091,345,FBI,10960,Juliana,Beard,Juliana Beard,High,Closed,Russia,hackers,7/11/2020,338.00,8/1/2020,21.00,News,3,passed to another team,C2080,4000,273,3727,1114,2355,183
2717,1691,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Closed,Iraq,human exploitation,7/12/2020,302.00,7/22/2020,10.00,Industry Partners,1,triage,C2286,8382,1807,6575,6302,129,35
1124,4518,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,United States,hackers,7/12/2020,434.00,7/31/2020,19.00,Leads,4,enforced,C2163,9341,4133,5208,4670,455,58
1299,4706,345,FBI,16484,Davon,Weber,Davon Weber,Low,Closed,China,hackers,7/12/2020,488.00,7/25/2020,13.00,News,1,triage,C2366,4639,3950,689,394,66,154
1287,1628,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Open,Iraq,dangerous actors,7/13/2020,58.00,7/24/2020,11.00,News,4,enforced,C2048,811,27,784,402,150,94
2045,1872,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Closed,China,malware,7/13/2020,69.00,7/25/2020,12.00,Leads,1,triage,C1708,6853,4560,2293,227,498,496
1950,4910,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,High,Closed,Iraq,hackers,7/14/2020,329.00,8/4/2020,21.00,Industry Partners,2,investigating,C1264,929,550,379,348,1,5
1015,4566,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,Iraq,child safety,7/14/2020,120.00,7/15/2020,1.00,Discovery,3,passed to another team,C2667,5409,431,4978,4640,81,159
1122,3989,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Open,China,hackers,7/14/2020,103.00,7/19/2020,5.00,Leads,3,passed to another team,C2461,222,59,163,160,3,0
1934,1568,345,FBI,16484,Davon,Weber,Davon Weber,Mid,Open,Iraq,espionage,7/14/2020,"1,101.00",7/17/2020,3.00,Government Partners,4,enforced,C2425,6796,2015,4781,3494,1270,9
2153,4222,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,China,espionage,7/14/2020,393.00,8/10/2020,27.00,Industry Partners,1,triage,C2868,651,240,411,272,140,11
1788,1734,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Closed,Iraq,malware,7/15/2020,514.00,7/26/2020,11.00,Industry Partners,2,investigating,C1862,7615,2861,4754,1677,2743,122
279,4947,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Open,United States,espionage,7/15/2020,"1,105.00",7/31/2020,16.00,Government Partners,2,investigating,C1653,110,59,51,38,8,0
84,1716,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Closed,United States,dangerous actors,7/15/2020,76.00,7/31/2020,16.00,Leads,1,triage,C2331,7100,3563,3537,1018,1207,748
73,4525,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Low,Closed,Iraq,human exploitation,7/15/2020,16.00,7/29/2020,14.00,Government Partners,3,passed to another team,C2333,652,514,138,134,4,0
2623,1061,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Open,China,dangerous actors,7/15/2020,17.00,7/20/2020,5.00,Leads,3,passed to another team,C1610,8843,4582,4261,91,3147,489
2636,4569,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,espionage,7/15/2020,170.00,8/5/2020,21.00,News,3,passed to another team,C1567,1306,1098,208,47,84,995
390,2088,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Closed,United States,human exploitation,7/15/2020,375.00,8/2/2020,18.00,Leads,3,passed to another team,C1928,293,225,68,35,28,0
2405,2467,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,China,dangerous actors,7/16/2020,595.00,8/1/2020,16.00,Leads,3,passed to another team,C2251,6109,3970,2139,748,549,86
805,2673,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Closed,United States,espionage,7/16/2020,102.00,7/31/2020,15.00,Discovery,3,passed to another team,C1835,2919,769,2150,773,957,119
2332,1587,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Mid,Open,Iraq,dangerous actors,7/17/2020,"1,368.00",8/14/2020,28.00,News,2,investigating,C2339,138,43,95,71,4,20
108,3140,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Closed,China,dangerous actors,7/17/2020,49.00,8/7/2020,21.00,Industry Partners,4,enforced,C2303,2996,808,2188,1459,536,134
1740,4183,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,Russia,malware,7/17/2020,564.00,7/25/2020,8.00,News,4,enforced,C1034,52,31,21,16,0,0
419,1374,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,United States,dangerous actors,7/18/2020,"1,072.00",8/14/2020,27.00,Leads,2,investigating,C2016,4435,3582,853,269,34,147
1942,4028,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,Iraq,hackers,7/20/2020,387.00,7/24/2020,4.00,Discovery,1,triage,C1043,4737,3382,1355,1245,79,11
656,4330,123,CIA,18341,Josie,Mosley,Josie Mosley,Urgent,Closed,Iraq,espionage,7/22/2020,27.00,8/7/2020,16.00,Discovery,3,passed to another team,C2880,271,77,194,28,161,0
442,1462,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,United States,dangerous actors,7/22/2020,567.00,8/2/2020,11.00,Industry Partners,4,enforced,C1400,7755,1251,6504,3843,364,1062
2903,2210,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Closed,Iraq,child safety,7/23/2020,309.00,8/2/2020,10.00,Industry Partners,3,passed to another team,C2237,7061,3297,3764,2047,449,376
2233,3139,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,United States,dangerous actors,7/23/2020,126.00,8/22/2020,30.00,News,3,passed to another team,C2410,8251,1057,7194,6468,545,39
2609,4729,345,FBI,10960,Juliana,Beard,Juliana Beard,Urgent,Open,United States,dangerous actors,7/23/2020,88.00,7/29/2020,6.00,News,1,triage,C1801,1679,732,947,705,83,141
265,3398,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Open,United States,malware,7/23/2020,412.00,8/14/2020,22.00,Leads,3,passed to another team,C1489,4112,3797,315,165,94,32
2051,4558,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,United States,espionage,7/24/2020,451.00,7/26/2020,2.00,News,2,investigating,C2860,5078,4563,515,36,90,255
2479,1913,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Open,United States,hackers,7/24/2020,326.00,8/1/2020,8.00,Government Partners,4,enforced,C1143,9095,6904,2191,691,14,781
949,3757,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Low,Closed,United States,dangerous actors,7/25/2020,471.00,8/6/2020,12.00,Discovery,4,enforced,C2276,2558,2266,292,159,90,17
2929,3629,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,United States,human exploitation,7/25/2020,22.00,8/23/2020,29.00,Leads,1,triage,C1021,6168,1933,4235,122,3635,95
259,2838,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,United States,malware,7/25/2020,74.00,7/30/2020,5.00,Discovery,4,enforced,C2506,8488,7986,502,400,99,2
2713,4920,345,FBI,16484,Davon,Weber,Davon Weber,Low,Open,Iraq,malware,7/25/2020,303.00,8/24/2020,30.00,Government Partners,4,enforced,C2106,9748,1631,8117,7122,169,60
1659,4634,345,FBI,16484,Davon,Weber,Davon Weber,Urgent,Open,China,hackers,7/25/2020,99.00,8/20/2020,26.00,Government Partners,2,investigating,C2310,7073,2055,5018,1380,2031,690
728,4874,678,NAVY,24458,Lamont,Shields,Lamont Shields,Mid,Open,Russia,espionage,7/25/2020,669.00,8/13/2020,19.00,Government Partners,1,triage,C2278,5727,1413,4314,2598,1328,185
813,4884,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,Urgent,Open,United States,malware,7/25/2020,115.00,7/26/2020,1.00,Discovery,2,investigating,C1907,2400,1263,1137,88,281,125
156,3490,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,China,dangerous actors,7/26/2020,300.00,8/11/2020,16.00,Discovery,3,passed to another team,C1365,1179,540,639,329,11,119
2552,1288,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,United States,espionage,7/26/2020,551.00,8/23/2020,28.00,News,2,investigating,C2857,1815,576,1239,557,221,366
931,2748,345,FBI,10960,Juliana,Beard,Juliana Beard,Mid,Open,Iraq,malware,7/27/2020,"1,228.00",8/14/2020,18.00,Industry Partners,1,triage,C1753,889,223,666,95,291,82
760,4877,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Closed,Iraq,hackers,7/27/2020,474.00,8/14/2020,18.00,Industry Partners,2,investigating,C1216,9861,618,9243,808,879,710
1117,2235,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,High,Open,Iraq,child safety,7/28/2020,363.00,8/23/2020,26.00,Industry Partners,1,triage,C2630,911,88,823,311,5,168
2962,4627,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,China,human exploitation,7/29/2020,52.00,8/21/2020,23.00,News,3,passed to another team,C1337,2250,265,1985,1217,198,485
173,2847,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Mid,Open,United States,malware,7/29/2020,499.00,8/23/2020,25.00,Government Partners,1,triage,C2200,1431,233,1198,901,200,35
2454,4743,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,China,dangerous actors,7/31/2020,15.00,8/2/2020,2.00,Industry Partners,1,triage,C2908,7811,780,7031,5009,1353,533
679,2092,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Open,United States,malware,8/1/2020,16.00,8/30/2020,29.00,Discovery,1,triage,C1975,3232,1883,1349,1052,43,198
209,3052,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,United States,espionage,8/1/2020,"1,275.00",8/24/2020,23.00,Discovery,3,passed to another team,C1402,2254,587,1667,1196,103,169
656,1292,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Open,Iraq,dangerous actors,8/3/2020,179.00,8/20/2020,17.00,News,4,enforced,C1760,9297,3364,5933,2662,338,2719
252,4675,345,FBI,16484,Davon,Weber,Davon Weber,High,Closed,China,hackers,8/4/2020,380.00,9/3/2020,30.00,Discovery,1,triage,C1845,9879,9246,633,426,39,27
1727,3290,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Closed,Russia,malware,8/4/2020,167.00,9/3/2020,30.00,Industry Partners,2,investigating,C2687,3337,430,2907,2315,446,69
2053,4827,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,dangerous actors,8/4/2020,448.00,8/10/2020,6.00,Government Partners,3,passed to another team,C2543,20,3,17,9,3,0
1236,1949,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Open,Iraq,dangerous actors,8/4/2020,391.00,8/26/2020,22.00,Government Partners,1,triage,C1671,4126,2885,1241,924,92,63
1861,3893,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Closed,China,child safety,8/5/2020,"1,340.00",8/16/2020,11.00,News,3,passed to another team,C2982,2295,2051,244,17,45,91
2451,3426,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,Iraq,dangerous actors,8/5/2020,264.00,8/23/2020,18.00,Government Partners,2,investigating,C1908,9551,8204,1347,424,350,5
2920,3729,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Open,Iraq,human exploitation,8/5/2020,234.00,9/3/2020,29.00,Discovery,2,investigating,C2678,217,53,164,102,6,17
1888,2110,123,CIA,18341,Josie,Mosley,Josie Mosley,Low,Closed,China,dangerous actors,8/6/2020,343.00,8/14/2020,8.00,Government Partners,1,triage,C2147,113,38,75,22,48,0
724,2209,678,NAVY,22587,Athena,Clarke,Athena Clarke,Urgent,Open,China,dangerous actors,8/6/2020,31.00,8/29/2020,23.00,Leads,2,investigating,C1679,6545,3641,2904,1670,898,312
2183,4683,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,China,hackers,8/7/2020,103.00,8/12/2020,5.00,Leads,3,passed to another team,C2510,8366,8160,206,22,84,20
2255,2280,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Mid,Open,United States,malware,8/7/2020,"1,207.00",8/13/2020,6.00,Government Partners,4,enforced,C1128,4440,2717,1723,1278,229,153
1586,2680,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,China,human exploitation,8/8/2020,340.00,8/28/2020,20.00,News,4,enforced,C2005,118,59,59,58,1,0
2587,1783,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Low,Open,United States,dangerous actors,8/8/2020,24.00,8/25/2020,17.00,Government Partners,2,investigating,C1875,6552,2291,4261,3309,486,347
597,3016,123,CIA,30491,Tyree,Clarke,Tyree Clarke,Low,Closed,Russia,malware,8/9/2020,328.00,8/27/2020,18.00,Industry Partners,2,investigating,C2698,367,12,355,209,100,50
1795,3032,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Closed,Russia,espionage,8/10/2020,115.00,8/30/2020,20.00,Leads,1,triage,C2389,2190,1467,723,76,456,156
1686,3692,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,United States,hackers,8/10/2020,66.00,8/19/2020,9.00,News,2,investigating,C1660,445,188,257,144,8,53
950,3638,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,High,Closed,Russia,child safety,8/10/2020,442.00,9/7/2020,28.00,Leads,4,enforced,C1257,7937,3851,4086,2584,1201,144
1516,4575,678,NAVY,22587,Athena,Clarke,Athena Clarke,Low,Open,Iraq,child safety,8/10/2020,17.00,8/30/2020,20.00,Government Partners,1,triage,C2884,3326,1687,1639,1046,375,105
997,2771,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,Iraq,hackers,8/10/2020,443.00,8/22/2020,12.00,Discovery,1,triage,C1476,4471,2965,1506,556,257,199
2749,1158,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,dangerous actors,8/11/2020,312.00,9/1/2020,21.00,Industry Partners,3,passed to another team,C2564,299,193,106,72,29,0
1995,2114,678,NAVY,22587,Athena,Clarke,Athena Clarke,Mid,Open,China,malware,8/11/2020,989.00,9/3/2020,23.00,Industry Partners,1,triage,C2756,6225,803,5422,4481,296,197
609,2982,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,Russia,malware,8/11/2020,70.00,8/13/2020,2.00,Government Partners,1,triage,C2514,7067,5087,1980,823,554,271
352,3094,345,FBI,16484,Davon,Weber,Davon Weber,High,Open,United States,espionage,8/11/2020,404.00,8/24/2020,13.00,Discovery,1,triage,C1257,2040,424,1616,1347,123,70
2712,3623,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Closed,United States,espionage,8/12/2020,81.00,9/11/2020,30.00,Discovery,3,passed to another team,C2599,7522,5435,2087,1931,53,38
1482,3528,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,United States,dangerous actors,8/13/2020,156.00,9/2/2020,20.00,Leads,3,passed to another team,C2322,3322,383,2939,528,224,1411
2885,1829,123,CIA,30491,Tyree,Clarke,Tyree Clarke,High,Closed,China,espionage,8/13/2020,437.00,9/7/2020,25.00,Discovery,1,triage,C2225,1285,811,474,336,321,31
2067,2460,678,NAVY,24458,Lamont,Shields,Lamont Shields,Low,Closed,Iraq,malware,8/13/2020,544.00,8/18/2020,5.00,Government Partners,2,investigating,C2264,4147,1985,2162,2004,106,36
1450,4449,345,FBI,10960,Juliana,Beard,Juliana Beard,Low,Closed,United States,hackers,8/14/2020,72.00,8/21/2020,7.00,Government Partners,3,passed to another team,C1750,3195,86,3109,2601,290,93
798,1741,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Mid,Closed,China,human exploitation,8/14/2020,939.00,8/30/2020,16.00,Industry Partners,3,passed to another team,C2887,4892,889,4003,1005,709,2210
2846,4424,678,NAVY,22587,Athena,Clarke,Athena Clarke,High,Closed,Iraq,child safety,8/14/2020,489.00,8/16/2020,2.00,Leads,4,enforced,C1840,5595,3434,2161,1420,251,394
2989,1405,123,CIA,22116,Dominique,Skinner,Dominique Skinner,Mid,Open,United States,child safety,8/15/2020,811.00,8/27/2020,12.00,Government Partners,1,triage,C2400,5830,2172,3658,1971,491,550
2494,3059,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Mid,Open,United States,child safety,8/16/2020,116.00,8/26/2020,10.00,Leads,4,enforced,C1704,6867,381,6486,3382,1426,651
1126,3419,123,CIA,22116,Dominique,Skinner,Dominique Skinner,High,Closed,China,malware,8/16/2020,391.00,9/6/2020,21.00,News,2,investigating,C2033,2951,1801,1150,1016,41,18
2023,3130,678,NAVY,24458,Lamont,Shields,Lamont Shields,High,Open,China,human exploitation,8/17/2020,372.00,9/9/2020,23.00,News,3,passed to another team,C2822,6216,1655,4561,3767,243,255
1785,1347,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Urgent,Open,Iraq,dangerous actors,8/17/2020,20.00,8/20/2020,3.00,Discovery,2,investigating,C2106,3327,690,2637,2166,41,226
2421,3138,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,Iraq,child safety,8/18/2020,414.00,8/31/2020,13.00,News,2,investigating,C2044,195,181,14,12,2,0
2554,1478,123,CIA,35382,Cherish,Alvarez,Cherish Alvarez,Urgent,Open,China,malware,8/19/2020,16.00,9/6/2020,18.00,Government Partners,3,passed to another team,C1497,2329,1890,439,326,7,11
1534,1811,345,FBI,34617,Jennifer,Rowland,Jennifer Rowland,Urgent,Open,Russia,espionage,8/19/2020,42.00,9/1/2020,13.00,Industry Partners,3,passed to another team,C1230,5701,2095,3606,1312,1403,410
356,1565,901,ARMY,21357,Aisha,Parrish,Aisha Parrish,Urgent,Closed,Iraq,hackers,8/19/2020,37.00,9/4/2020,16.00,Government Partners,4,enforced,C1379,2197,1209,988,933,43,2
1276,1429,678,NAVY,24458,Lamont,Shields,Lamont Shields,Urgent,Closed,Russia,dangerous actors,8/19/2020,14.00,9/12/2020,24.00,Industry Partners,4,enforced,C2643,1981,1879,102,1,26,60
1613,3627,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,China,hackers,8/20/2020,489.00,9/10/2020,21.00,Industry Partners,3,passed to another team,C2794,4445,2146,2299,958,898,403
2618,1649,123,CIA,18341,Josie,Mosley,Josie Mosley,High,Open,United States,espionage,8/20/2020,421.00,9/8/2020,19.00,Leads,2,investigating,C2729,8,5,3,0,3,0
1719,1815,123,CIA,18341,Josie,Mosley,Josie Mosley,Low,Closed,Iraq,hackers,8/20/2020,440.00,8/27/2020,7.00,Leads,3,passed to another team,C1686,284,266,18,6,7,0
1434,2340,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Closed,United States,malware,8/20/2020,145.00,9/18/2020,29.00,News,1,triage,C1049,4678,2577,2101,883,1098,101
338,4999,123,CIA,18341,Josie,Mosley,Josie Mosley,Mid,Closed,United States,child safety,8/20/2020,"1,177.00",8/28/2020,8.00,Industry Partners,4,enforced,C2517,113,109,4,2,2,0
1566,3532,901,ARMY,24691,Jaeden,Mcintyre,Jaeden Mcintyre,High,Closed,United States,hackers,8/21/2020,428.00,9/16/2020,26.00,Discovery,4,enforced,C1025,2370,1135,1235,127,476,8
2159,4418,345,FBI,28860,Konnor,Mitchell,Konnor Mitchell,Low,Open,Russia,malware,8/21/2020,317.00,8/22/2020,1.00,Discovery,4,enforced,C2359,6290,5212,1078,905,138,5
